life_at_0_0,life_at_0_1,life_at_0_2,life_at_0_3,life_at_0_4,life_at_1_0,life_at_1_1,life_at_1_2,life_at_1_3,life_at_1_4,life_at_2_0,life_at_2_1,life_at_2_2,life_at_2_3,life_at_2_4,life_at_3_0,life_at_3_1,life_at_3_2,life_at_3_3,life_at_3_4,life_at_4_0,life_at_4_1,life_at_4_2,life_at_4_3,life_at_4_4,num_alive,ideal_neighbors_heuristic,max_neighbors_heuristic,min_neighbors_heuristic,life_span_class
False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,3,2,18,0.05555555555555555,0
True,True,True,True,True,True,True,True,True,False,True,True,True,True,True,True,True,True,True,True,False,True,True,False,True,22,4,131,0.007633587786259542,0
False,False,False,False,False,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,3,8,24,0.041666666666666664,2
False,False,True,True,True,True,True,False,False,False,True,False,True,False,False,True,False,False,True,False,False,False,True,True,False,11,15,62,0.016129032258064516,2
False,False,True,True,False,False,False,False,False,True,False,True,True,False,True,False,False,False,True,False,False,True,False,True,False,9,12,54,0.018518518518518517,1
False,False,False,False,False,True,False,False,False,False,True,True,False,False,True,False,False,False,False,False,True,True,False,False,False,6,5,31,0.03225806451612903,2
True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2,0,11,0.09090909090909091,0
True,True,False,True,False,True,True,True,False,True,False,False,False,True,True,True,True,False,False,True,True,True,False,False,True,15,14,81,0.012345679012345678,2
False,True,True,True,True,True,True,True,True,True,True,True,True,True,False,False,True,True,True,True,False,True,False,True,True,20,5,123,0.008130081300813009,0
True,False,False,True,True,False,False,True,False,True,False,False,True,True,True,False,False,True,False,False,False,False,False,False,False,9,12,53,0.018867924528301886,0
True,True,True,True,False,True,False,True,True,True,False,True,True,True,True,False,True,False,True,False,False,True,True,True,True,18,9,107,0.009345794392523364,0
True,False,True,True,False,False,False,False,True,True,True,False,False,False,True,False,True,False,False,False,False,True,False,False,False,9,17,49,0.02040816326530612,0
False,True,False,True,False,True,True,False,False,True,True,False,True,False,True,True,True,False,False,False,True,False,True,False,False,12,12,67,0.014925373134328358,2
True,True,False,False,False,True,False,True,False,True,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,8,13,45,0.022222222222222223,1
True,False,True,True,False,True,True,True,True,True,True,False,True,True,True,True,True,True,False,True,True,True,True,True,True,21,5,120,0.008333333333333333,0
False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,True,False,False,False,4,4,20,0.05,0
False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,True,True,False,False,False,False,False,False,5,10,29,0.034482758620689655,0
True,True,False,False,False,False,False,True,False,True,True,False,False,True,True,True,True,True,False,False,False,False,False,True,True,12,15,68,0.014705882352941176,0
True,True,True,True,True,True,False,True,False,True,True,True,True,False,True,False,False,True,False,True,True,False,False,False,True,16,12,84,0.011904761904761904,0
True,True,False,True,True,False,True,True,True,True,True,True,False,True,True,True,True,True,True,True,True,True,True,True,True,22,5,126,0.007936507936507936,0
False,True,False,False,False,False,True,False,False,False,True,True,False,False,True,True,True,False,True,False,True,False,False,False,True,10,12,58,0.017241379310344827,0
False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,3,5,21,0.047619047619047616,0
True,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,False,True,True,True,True,False,True,21,6,118,0.00847457627118644,0
True,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,True,True,False,False,False,True,False,8,15,42,0.023809523809523808,0
True,True,True,True,True,True,False,True,True,False,True,True,True,False,True,False,True,True,False,False,False,True,False,True,False,16,6,94,0.010638297872340425,0
True,True,False,False,True,False,True,True,True,True,True,True,True,True,True,False,True,True,True,True,False,True,True,True,True,20,7,121,0.008264462809917356,0
True,False,False,True,False,False,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,True,True,True,False,10,19,57,0.017543859649122806,2
False,False,False,False,True,True,False,True,False,True,True,True,False,False,False,True,True,False,False,False,True,False,False,False,False,9,9,50,0.02,0
True,False,False,True,False,False,True,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,6,10,37,0.02702702702702703,0
False,True,True,False,False,True,True,True,False,True,False,False,False,True,True,False,False,True,False,False,True,False,False,False,False,10,11,60,0.016666666666666666,2
False,True,True,True,True,True,False,True,True,True,True,True,True,True,False,True,True,True,True,True,True,True,True,False,True,21,7,123,0.008130081300813009,0
False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,True,True,True,True,False,False,False,True,False,False,8,8,53,0.018867924528301886,2
True,True,False,True,False,False,True,False,True,False,True,False,False,False,False,False,False,False,True,False,False,True,False,True,False,9,15,52,0.019230769230769232,0
False,True,True,True,False,False,False,False,False,True,False,True,True,True,True,False,False,True,False,True,True,True,True,False,False,13,13,75,0.013333333333333334,2
True,True,True,True,True,True,True,False,False,True,True,True,True,False,False,False,True,True,True,False,False,True,True,True,True,18,10,102,0.00980392156862745,2
False,True,False,True,False,False,True,True,True,True,True,True,True,True,True,True,True,False,False,True,True,True,True,False,True,18,8,107,0.009345794392523364,0
False,False,True,True,True,False,False,True,True,False,False,False,False,False,True,False,True,True,False,True,False,False,False,False,True,10,11,58,0.017241379310344827,2
False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,True,False,False,4,7,26,0.038461538461538464,2
False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,3,1,18,0.05555555555555555,0
False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,True,False,False,4,5,21,0.047619047619047616,0
False,True,False,True,False,True,True,True,True,True,True,True,True,True,True,True,True,True,False,False,True,False,True,False,True,18,9,110,0.00909090909090909,0
False,False,True,True,True,True,True,True,False,True,True,False,False,True,False,True,False,True,True,False,False,False,False,True,False,13,15,78,0.01282051282051282,1
True,True,False,False,True,False,False,False,True,False,True,False,True,False,False,False,True,True,True,True,False,True,True,False,False,12,11,71,0.014084507042253521,0
True,True,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,6,6,28,0.03571428571428571,0
True,False,False,False,False,True,True,True,True,True,True,False,True,False,True,False,True,True,False,False,False,False,True,False,True,13,15,79,0.012658227848101266,1
True,True,False,True,True,True,False,False,False,True,True,True,True,False,False,False,True,True,False,False,False,True,False,True,False,13,12,73,0.0136986301369863,1
True,False,True,True,True,True,True,True,True,True,False,True,True,True,True,True,True,False,True,True,True,True,True,False,True,21,6,121,0.008264462809917356,0
False,True,True,False,True,True,False,False,True,True,True,True,True,False,False,False,False,False,True,False,True,True,False,True,True,14,15,76,0.013157894736842105,0
False,True,True,True,False,False,True,False,False,False,False,True,False,True,False,True,True,False,True,False,True,False,False,True,True,12,17,71,0.014084507042253521,2
False,False,True,False,True,False,True,False,True,False,False,True,False,False,True,False,True,False,False,False,False,False,False,True,False,8,15,50,0.02,0
False,False,True,False,True,True,True,True,False,False,True,False,False,True,True,False,True,False,False,False,False,True,False,False,False,10,15,60,0.016666666666666666,2
False,True,True,True,True,True,True,True,True,True,True,False,True,True,True,True,True,True,True,True,False,True,True,True,True,22,6,130,0.007692307692307693,0
True,True,True,True,False,True,False,True,True,False,True,False,True,True,True,True,False,True,True,False,True,False,True,True,False,17,10,99,0.010101010101010102,0
False,False,True,True,True,False,True,True,False,True,True,True,True,True,True,True,True,True,True,True,False,True,False,True,True,19,7,115,0.008695652173913044,0
False,True,True,False,False,False,False,False,False,True,True,False,False,False,False,True,False,False,True,False,True,False,False,True,True,9,17,44,0.022727272727272728,2
True,False,False,True,False,False,True,True,True,False,False,False,False,False,False,True,False,False,True,True,True,True,False,True,False,11,21,63,0.015873015873015872,1
False,True,True,True,False,False,True,False,True,False,False,False,True,False,False,True,False,True,False,True,False,True,False,False,False,10,17,62,0.016129032258064516,1
True,True,True,False,False,True,False,False,False,False,True,False,False,True,False,True,True,False,False,False,False,False,True,False,False,9,13,49,0.02040816326530612,2
False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,23,4,136,0.007352941176470588,0
True,False,False,False,True,False,False,True,False,False,True,False,False,True,True,False,True,True,True,False,True,True,False,False,False,11,11,64,0.015625,2
False,True,True,True,False,False,False,True,False,False,False,False,False,True,False,True,False,False,True,False,True,False,True,False,False,9,15,52,0.019230769230769232,2
True,True,False,False,True,False,True,True,True,True,True,True,True,True,True,False,True,False,True,True,True,True,True,True,True,20,7,116,0.008620689655172414,0
True,True,True,False,True,True,True,False,True,False,False,True,False,False,True,False,True,True,False,False,True,True,True,True,True,16,9,87,0.011494252873563218,2
