life_at_0_0,life_at_0_1,life_at_0_2,life_at_0_3,life_at_0_4,life_at_1_0,life_at_1_1,life_at_1_2,life_at_1_3,life_at_1_4,life_at_2_0,life_at_2_1,life_at_2_2,life_at_2_3,life_at_2_4,life_at_3_0,life_at_3_1,life_at_3_2,life_at_3_3,life_at_3_4,life_at_4_0,life_at_4_1,life_at_4_2,life_at_4_3,life_at_4_4,num_alive,ideal_neighbors_heuristic,max_neighbors_heuristic,min_neighbors_heuristic,is_infinite
True,True,True,True,False,True,True,True,False,True,True,False,False,True,True,True,False,True,True,False,True,False,True,False,True,17,9,94,0.010638297872340425,True
False,True,True,True,True,True,False,True,True,False,False,True,True,False,False,False,True,True,True,False,True,True,False,True,True,16,12,95,0.010526315789473684,False
False,True,True,True,True,True,True,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,23,5,133,0.007518796992481203,False
True,True,False,False,False,True,True,True,True,False,False,False,False,False,True,False,False,False,True,True,False,False,True,False,False,10,14,60,0.016666666666666666,True
False,False,True,False,False,False,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,4,9,26,0.038461538461538464,True
True,True,True,True,True,True,True,False,True,True,True,True,False,True,True,False,True,True,False,False,True,True,True,True,False,19,6,107,0.009345794392523364,False
False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,3,2,18,0.05555555555555555,False
False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,True,True,False,True,True,True,22,3,131,0.007633587786259542,False
False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,True,True,7,10,33,0.030303030303030304,True
False,False,False,False,True,True,False,True,False,False,True,False,False,True,True,False,False,False,False,False,True,False,False,True,True,9,10,45,0.022222222222222223,False
True,False,False,True,False,True,True,True,True,True,True,True,True,True,True,False,False,True,False,True,True,True,True,True,False,18,9,107,0.009345794392523364,False
False,True,False,True,False,True,True,False,True,True,True,True,True,True,True,False,False,True,True,True,False,False,True,True,True,17,9,104,0.009615384615384616,False
False,False,False,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,True,False,True,7,9,37,0.02702702702702703,False
False,False,True,False,True,False,True,False,True,False,False,True,True,False,False,True,True,True,False,True,False,False,False,False,False,10,15,66,0.015151515151515152,True
False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,5,9,27,0.037037037037037035,True
False,False,True,False,True,False,False,False,False,True,False,False,False,True,False,True,True,False,False,True,False,False,True,False,False,8,14,44,0.022727272727272728,False
False,False,True,True,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,7,10,41,0.024390243902439025,True
True,True,True,True,False,False,True,True,True,True,True,True,True,True,True,True,False,True,True,True,True,True,True,True,True,22,5,128,0.0078125,False
False,False,False,True,True,False,False,True,False,False,True,False,True,False,False,False,True,True,False,False,True,True,False,True,False,10,10,58,0.017241379310344827,True
True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,5,7,29,0.034482758620689655,False
True,True,True,True,True,True,False,True,True,False,True,False,True,True,True,False,True,True,True,True,True,True,True,True,True,21,6,118,0.00847457627118644,False
True,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,True,False,4,5,21,0.047619047619047616,False
True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,False,False,False,True,True,True,True,True,False,True,20,7,113,0.008849557522123894,False
True,True,True,True,True,False,True,False,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,False,20,8,115,0.008695652173913044,False
True,True,True,True,True,False,False,True,False,False,True,True,True,True,True,True,True,True,False,True,True,True,False,True,True,19,8,105,0.009523809523809525,False
False,True,True,False,True,False,False,False,True,True,False,True,False,True,False,True,True,True,False,True,False,True,False,True,True,14,13,81,0.012345679012345678,False
False,True,True,False,False,True,True,True,True,False,True,True,False,True,False,False,True,False,False,False,True,True,True,False,True,14,12,84,0.011904761904761904,True
True,True,False,True,True,True,False,False,False,False,False,False,True,True,False,True,True,True,False,False,False,False,False,False,False,10,14,58,0.017241379310344827,True
False,True,True,True,True,True,True,True,False,True,True,False,True,False,False,True,False,True,True,False,True,True,False,False,True,16,14,89,0.011235955056179775,False
False,False,False,False,False,True,False,True,False,False,True,True,True,True,False,True,False,True,False,True,False,True,True,False,True,12,11,73,0.0136986301369863,True
False,True,True,True,True,True,True,False,True,True,False,True,True,True,True,True,False,True,False,True,True,True,True,True,True,20,8,112,0.008928571428571428,False
False,False,False,False,False,False,True,False,True,False,True,True,True,False,False,True,False,False,False,True,True,False,False,False,True,9,12,53,0.018867924528301886,False
False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2,2,10,0.1,False
True,True,True,True,True,False,True,True,True,False,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,22,4,129,0.007751937984496124,False
True,False,True,False,True,False,False,False,True,False,False,True,True,True,False,True,True,True,False,True,False,True,False,False,True,13,12,77,0.012987012987012988,True
True,False,True,True,True,True,True,True,True,True,True,True,False,True,False,True,True,True,True,True,True,True,True,False,True,21,5,121,0.008264462809917356,False
False,False,True,False,False,True,False,True,False,True,True,False,True,True,True,False,False,False,False,True,True,False,False,True,True,12,11,65,0.015384615384615385,True
False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,3,2,15,0.06666666666666667,False
False,True,False,False,True,True,True,True,True,True,True,False,False,True,True,False,True,True,True,True,False,True,True,True,True,18,9,107,0.009345794392523364,False
True,True,True,True,True,True,True,True,True,False,True,True,True,True,True,True,True,True,True,True,False,False,False,False,True,20,7,121,0.008264462809917356,False
False,False,True,False,True,False,False,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,6,8,31,0.03225806451612903,False
False,True,True,False,True,False,False,False,False,False,False,False,False,False,True,False,True,True,True,False,False,False,False,False,False,7,14,42,0.023809523809523808,True
False,False,False,True,True,True,False,False,True,True,True,False,True,True,True,True,True,True,False,True,False,True,True,True,False,16,10,93,0.010752688172043012,True
True,True,True,False,True,True,True,True,True,True,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,23,4,134,0.007462686567164179,False
False,False,False,True,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,4,4,21,0.047619047619047616,False
False,False,False,False,True,False,False,False,True,True,True,True,True,False,True,True,True,True,False,True,True,False,True,True,True,15,12,84,0.011904761904761904,True
False,False,False,True,False,True,False,True,False,False,True,False,False,False,False,True,True,False,False,True,False,True,True,True,False,10,14,56,0.017857142857142856,True
False,True,True,False,False,False,False,False,False,True,True,True,False,False,False,False,False,False,True,True,False,False,True,False,False,8,13,46,0.021739130434782608,False
True,False,True,True,True,True,True,True,True,True,True,False,True,False,True,False,False,True,True,True,True,True,True,False,False,18,9,102,0.00980392156862745,False
False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,2,0,10,0.1,False
True,False,False,False,True,True,True,False,True,True,False,True,False,True,True,False,True,True,False,True,True,True,True,True,False,16,11,92,0.010869565217391304,False
False,False,False,False,True,True,True,False,True,False,True,False,False,False,False,True,False,False,True,True,False,False,True,False,True,10,18,55,0.01818181818181818,False
True,False,True,False,True,True,False,False,False,True,True,True,False,False,True,True,False,False,False,False,True,True,False,False,True,12,13,55,0.01818181818181818,True
False,True,True,True,True,True,False,False,True,True,True,True,True,False,True,True,True,True,False,True,True,True,True,True,True,20,9,109,0.009174311926605505,True
False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,True,False,False,5,7,25,0.04,False
False,True,True,True,False,True,True,False,False,True,False,False,True,True,True,False,True,True,True,False,True,True,True,False,True,16,11,94,0.010638297872340425,True
False,True,True,True,False,False,False,False,True,True,True,True,False,True,True,True,False,True,True,False,False,False,True,False,False,13,11,80,0.0125,True
